participant_id,edf_file,trial_n,Soa,block_n,tar_choice,P,win,block_score,total_score,prob_1,prob_2,img_1,img_2,sacOnset,sacOffset,sacDur,sacVPeak,sacDist,sacAngle1,sacAmp,sacAngle2,sacxOnset,sacyOnset,sacxOffset,sacyOffset,sacRT,sacChoice
AA03S3,AA03S3.edf,4,370,3,4,1,0.75,0,1,25,0.25,0.75,u.png,2022,2052,31,333.675214231935,6.2621077359159,0.071355842048694,6.26578373632378,0.0791399735296347,0.366468392312527,-0.157057790085673,6.46328955888748,0.292855957522988,1642,2
AA03S3,AA03S3.edf,5,480,3,5,1,0.75,0,1,25,0.75,0.25,t.png,1150,1208,59,350.789288733555,7.48359883605654,3.13647892238366,7.60671677258692,-3.07922601851527,-0.469579108059406,0.0794589517172426,-7.87681001424789,0.120650099590421,660,1
AA03S3,AA03S3.edf,6,360,3,6,2,0.25,0,1,25,0.25,0.75,u.png,932,990,59,329.197771043933,7.13643417336988,-3.12043974294156,7.24806301414607,-3.09787430282857,-0.0550101441331208,-0.194794064387679,-7.13776123523712,-0.383210733532906,562,1
AA03S3,AA03S3.edf,7,350,3,7,1,0.75,0,1,25,0.75,0.25,t.png,1816,1872,57,335.367149768383,6.65020823579148,-3.09746136641711,7.11281682563003,-3.07399068348962,-0.291527219116688,-0.0518212832976133,-6.89938431978226,-0.339096076786518,1456,1
AA03S3,AA03S3.edf,8,270,3,8,2,0.25,0,1,25,0.25,0.75,u.png,1398,1449,52,275.921909557825,6.34217141424848,3.11376621001873,6.74413648515659,3.07408079752503,-0.32208838686347,-0.0985929383896291,-6.69289696216583,0.0608568261377513,1118,1
AA03S3,AA03S3.edf,9,390,3,9,1,0.75,1,2,25,0.75,0.25,t.png,565,609,45,286.118380652518,4.95692723541908,3.1192882814001,5.33428691488193,3.0845687597451,-0.348131626844406,-0.0568702598102391,-5.31206345558167,0.0762702538631856,165,1
AA03S3,AA03S3.edf,10,429,3,10,1,0.75,1,3,25,0.75,0.25,t.png,1836,1892,57,289.890104015415,5.23251484661561,3.12859049143113,5.24948637606011,-3.09946102840106,-0.0770673057995737,-0.0188683001324534,-5.27698439359665,0.0417225155979395,1396,1
AA03S3,AA03S3.edf,11,210,3,11,1,0.75,1,4,25,0.25,0.75,u.png,903,940,38,366.897776437467,5.64768461064612,0.0433037309757748,5.96099010883093,0.0588814785235698,0.129419798031449,-0.187618965283036,5.74736106395721,0.0313582262024283,683,2
AA03S3,AA03S3.edf,12,420,3,12,1,0.75,1,5,25,0.75,0.25,t.png,1581,1639,59,293.021493319128,6.120768984709,-3.1384667046138,6.34751986209305,-3.09200226937686,-0.080787698738277,-0.162638459354639,-6.15342575311661,-0.190542304888368,1151,1
AA03S3,AA03S3.edf,13,250,3,13,1,0.75,0,5,25,0.25,0.75,u.png,1331,1370,40,281.05796921641,5.74908114732171,0.0295881001897458,5.7575284732179,0.0554165702159954,0.137923809699714,0.0523528135381639,5.83080673217773,0.17380028963089,1071,2
AA03S3,AA03S3.edf,14,330,3,14,1,0.75,1,6,25,0.25,0.75,u.png,2413,2439,27,376.85968943878,5.53316430214701,0.065750431244604,5.54592335525931,0.0944430211505505,-0.476754207164049,-0.15944960154593,4.92194300889969,0.187353442423046,2073,2
AA03S3,AA03S3.edf,15,300,3,15,1,0.75,1,7,25,0.25,0.75,u.png,2935,2965,31,323.872136251055,5.21494097848854,0.0566971283333329,5.22733758083338,0.089187119562524,0.154665820300579,0.205690046772361,5.28575420379639,0.536813661456108,2626,2
AA03S3,AA03S3.edf,16,410,3,16,1,0.75,1,8,25,0.75,0.25,t.png,1449,1505,57,246.636054300762,5.51168110440551,3.06050149776495,5.61383227256981,3.05209859971524,-0.00797247921582311,0.0807873737066984,-5.47789061069489,0.517413824796677,1029,1
AA03S3,AA03S3.edf,17,270,3,17,1,0.75,1,9,25,0.25,0.75,u.png,1759,1787,29,352.450441828912,5.71235999163387,0.0260551593835146,5.72211717093201,0.0639484767880369,0.128357220441103,0.211536405608058,5.69899445772171,0.346005655825138,1479,2
AA03S3,AA03S3.edf,18,210,3,18,1,0.75,1,10,25,0.75,0.25,t.png,1544,1588,45,359.490860327623,6.99914885176771,-3.1148594689386,7.56306120559555,-3.09772650886108,-0.127028150483966,-0.140846986323595,-7.13005465269089,-0.311458256095648,1324,1
AA03S3,AA03S3.edf,19,371,3,19,1,0.75,1,11,25,0.25,0.75,u.png,2070,2118,49,396.349151143139,7.0242937918536,-0.00151331577987169,7.52516678784868,0.05625062911835,0.165030432865024,0.0483662476763129,7.22147214412689,0.0643110468517989,1689,2
AA03S3,AA03S3.edf,20,280,3,20,1,0.75,1,12,25,0.25,0.75,u.png,2315,2341,27,360.360705829739,5.06903601295743,0.0440520945607784,5.07792293319097,0.0737533827267969,0.215257123112679,0.114272375591099,5.14278101921082,0.32022761926055,2025,2
AA03S3,AA03S3.edf,1,410,3,1,1,0.25,0,0,37,0.25,0.75,g.png,2085,2135,51,232.35243102914,5.78143666680215,3.09156089833922,6.11184928296599,3.06324672625623,0.370454639196396,-0.200906431302428,-5.40906196832657,0.0906206201761961,1666,1
AA03S3,AA03S3.edf,2,460,3,2,1,0.25,0,0,37,0.75,0.25,n.png,1744,1789,46,343.389352514328,5.16929144484567,0.0670881599612827,5.40629944645338,0.104794504038193,0.33138944581151,-0.450976815074682,5.48161137104034,-0.0696261962875724,1274,2
AA03S3,AA03S3.edf,3,250,3,3,1,0.25,0,0,37,0.75,0.25,n.png,845,872,28,423.543047917297,5.73807110535027,0.05449129028622,5.75426625024639,0.075071654901554,0.157855006866157,-0.35876127332449,5.84967428445816,-0.0651087499572895,585,2
AA03S3,AA03S3.edf,4,210,3,4,2,0.75,1,1,37,0.75,0.25,n.png,648,703,56,274.799734294067,6.26851146776726,3.00995996413391,6.66337190481119,2.99364924520397,0.0393310305662453,-0.474894091486931,-6.12100428342819,0.339893463999033,428,1
